id,conversation,label,urgency_level,risk_score,context_type,escalation_level,intervention_required,confidence_score
6abedda5-4f44-4c77-b1de-78a01eb19d8b,"U: someone is trying to get in | A: I'm listening. | U: something feels wrong with my partner, it’s just weird | A: I'm listening. | U: i feel like something bad is about to happen | U: I'm getting scared, I don’t know | A: What happened next? | U: please help me with my partner, I tried to ignore it",emergency,high,1.0,relationship,5,yes,0.94
58f6e4ea-f0e8-4e29-8d39-b0c8f565eee5,"U: I hear something outside with my family, I’m not sure | A: I'm listening. | U: please help me with my family | A: I'm concerned. Is someone with you? | U: someone is trying to get in with my family | U: I think I'm in danger, I tried to ignore it | U: I'm getting scared with my family, I tried to ignore it",emergency,high,1.0,family,5,yes,0.78
abd5383c-7560-4e87-9857-2bc0d781cf95,"U: something feels wrong with my partner | A: Can you explain a bit more? | U: I think I'm in danger with my partner | A: That sounds serious. Are you safe right now? | U: i feel like something bad is about to happen with my partner, i’m not sure... | A: What happened next? | U: i hear something outside with my partner",emergency,high,0.95,relationship,4,yes,0.92
bc66c36a-fef5-488f-afbe-db1dc538da28,"U: i think i'm in danger, i tried to ignore it | U: I'm getting scared... | U: please help me...",emergency,high,0.9,unknown,3,yes,0.77
f16f6098-1ff9-48a0-8edf-6fafa4f33d20,U: i think i'm in danger | A: Do you need immediate help? | U: please help me | U: someone is trying to get in in public,emergency,high,0.9,public,3,yes,0.84
5bef36ea-669e-407b-991e-0907c7aa5f92,U: i'm getting scared at home | A: Can you explain a bit more? | U: please help me | A: I'm concerned. Is someone with you? | U: someone is trying to get in,emergency,high,0.9,domestic,3,yes,0.93
456c06ae-db41-4468-9533-82ce9aaa0179,"U: something feels wrong, I’m not sure | U: please help me with my partner | A: Do you need immediate help? | U: someone is trying to get in, it’s just weird",emergency,high,0.9,relationship,3,yes,0.8
6c0fe8b1-f17c-4c29-a20e-464cde3b0420,"U: please help me, it’s just weird... | A: I'm concerned. Is someone with you? | U: something feels wrong | A: Can you explain a bit more? | U: I’m not safe right now | U: I hear something outside outside",emergency,high,0.95,public,4,yes,0.79
c3fc8990-c7b5-4d1c-b25e-1b5516d3f4c7,"U: I hear something outside, I don’t know... | A: What happened next? | U: I'm getting scared, maybe I’m overthinking... | U: I think I'm in danger | A: Do you need immediate help? | U: someone is trying to get in, it’s just weird",emergency,high,0.95,family,4,yes,0.91
9433693f-d003-469c-8a48-c29cb097bde2,"U: I think I'm in danger... | U: I hear something outside with my family, I tried to ignore it | A: Can you explain a bit more? | U: i’m not safe right now... | A: Do you need immediate help? | U: please help me with my family | A: Do you need immediate help? | U: something feels wrong with my family, I’m not sure... | A: What happened next? | U: I feel like something bad is about to happen, I tried to ignore it",emergency,high,1.0,family,6,yes,0.86
bef99328-83f3-4b50-b176-b9562c635605,"U: i'm getting scared, maybe i’m overthinking | U: someone is trying to get in | U: please help me, it’s just weird",emergency,high,0.9,unknown,3,yes,0.81
ab2ca4a7-69a3-4b99-b492-32ff590abdc5,U: someone is trying to get in | A: What happened next? | U: I feel like something bad is about to happen | U: something feels wrong in the house,emergency,high,0.9,domestic,3,yes,0.91
55bbcdc0-9a5c-4a5a-9622-1680b4858f47,"U: someone is trying to get in, maybe I’m overthinking | A: I'm listening. | U: i’m not safe right now, i’m not sure | A: Do you need immediate help? | U: I'm getting scared... | A: I'm listening. | U: something feels wrong, it’s just weird | A: What happened next? | U: I hear something outside",emergency,high,1.0,unknown,5,yes,0.85
be4988c7-7cfc-4aa8-b8b1-6dd1b314b1a7,"U: please help me | U: I’m not safe right now | U: I feel like something bad is about to happen, I don’t know | U: something feels wrong, i tried to ignore it | A: I'm listening. | U: I'm getting scared outside, I don’t know... | U: I hear something outside, I’m not sure",emergency,high,1.0,public,6,yes,0.95
935b0ef9-dc6e-4904-8fdb-49d27aa83643,"U: I feel like something bad is about to happen, maybe I’m overthinking | U: I'm getting scared | U: something feels wrong | A: I'm listening. | U: I think I'm in danger in the house | A: Do you need immediate help? | U: someone is trying to get in, maybe i’m overthinking",emergency,high,1.0,domestic,5,yes,0.86
59115e64-6132-4a57-b3d1-b0c9a31de787,"U: please help me | A: Do you need immediate help? | U: i feel like something bad is about to happen, it’s just weird | A: Can you explain a bit more? | U: I hear something outside",emergency,high,0.9,unknown,3,yes,0.79
a7e1c052-7457-42ea-a7be-5416aace31fd,"U: I feel like something bad is about to happen | A: What happened next? | U: I think I'm in danger, I don’t know | A: Do you need immediate help? | U: please help me with my partner, maybe I’m overthinking | A: That sounds serious. Are you safe right now? | U: I'm getting scared, I tried to ignore it | A: What happened next? | U: someone is trying to get in | U: I hear something outside with my partner, I tried to ignore it...",emergency,high,1.0,relationship,6,yes,0.92
3430115b-23e2-4d50-8eca-3fae365b0cb9,"U: please help me, it’s just weird... | A: I'm concerned. Is someone with you? | U: I'm getting scared | U: someone is trying to get in | A: Can you explain a bit more? | U: I feel like something bad is about to happen | A: Can you explain a bit more? | U: I’m not safe right now, I don’t know",emergency,high,1.0,domestic,5,yes,0.84
eb2ba1dd-2221-4a28-ac87-16fa52811a16,"U: something feels wrong at home | U: I hear something outside, maybe I’m overthinking | U: please help me, maybe I’m overthinking",emergency,high,0.9,domestic,3,yes,0.85
dd8d732e-c980-455c-b98b-eb002a0442fe,"U: someone is trying to get in | A: I'm listening. | U: I’m not safe right now with my family | U: I hear something outside with my family, I tried to ignore it | A: I'm listening. | U: I'm getting scared | U: please help me | A: That sounds serious. Are you safe right now? | U: something feels wrong",emergency,high,1.0,family,6,yes,0.94
90394878-36a6-4519-a1d8-d0232a2324e7,"U: i’m not safe right now... | A: Do you need immediate help? | U: I'm getting scared, I’m not sure | U: something feels wrong | A: Can you explain a bit more? | U: I hear something outside...",emergency,high,0.95,unknown,4,yes,0.93
0787f8df-0a3b-4ae0-9e08-e457e875b081,"U: I’m not safe right now in public, I’m not sure | A: I'm concerned. Is someone with you? | U: please help me | A: I'm concerned. Is someone with you? | U: I think I'm in danger in public... | A: I'm concerned. Is someone with you? | U: something feels wrong, I tried to ignore it",emergency,high,0.95,public,4,yes,0.77
8289c8a3-0695-4a48-9f12-3d3e83a77623,"U: please help me | U: i think i'm in danger, i don’t know | A: That sounds serious. Are you safe right now? | U: I’m not safe right now with my family... | U: I hear something outside | U: someone is trying to get in | A: Can you explain a bit more? | U: I feel like something bad is about to happen, I’m not sure",emergency,high,1.0,family,6,yes,0.9
192499ed-af8c-41f3-b362-652ca5987032,"U: something feels wrong, I tried to ignore it... | U: please help me with my partner | A: I'm concerned. Is someone with you? | U: I hear something outside with my partner",emergency,high,0.9,relationship,3,yes,0.89
30c030dd-1616-424a-90a2-95b68e66c9d1,"U: I’m not safe right now, I’m not sure | U: please help me, maybe i’m overthinking | A: That sounds serious. Are you safe right now? | U: I think I'm in danger, I’m not sure",emergency,high,0.9,unknown,3,yes,0.81
edb6f6e8-a168-4010-b045-beda450ee32d,"U: i hear something outside with my family, i don’t know | A: What happened next? | U: something feels wrong, maybe i’m overthinking | A: I'm listening. | U: please help me with my family | U: I think I'm in danger with my family, I’m not sure | A: That sounds serious. Are you safe right now? | U: I’m not safe right now with my family",emergency,high,1.0,family,5,yes,0.78
41efee59-568e-4d9d-bbb2-426cb6183885,"U: something feels wrong... | U: I'm getting scared, maybe I’m overthinking | A: What happened next? | U: please help me | A: Do you need immediate help? | U: someone is trying to get in, I tried to ignore it",emergency,high,0.95,unknown,4,yes,0.91
43b828d5-5b0c-4e71-b643-090eb5d02f1b,U: something feels wrong | A: Can you explain a bit more? | U: please help me | A: That sounds serious. Are you safe right now? | U: i think i'm in danger in public,emergency,high,0.9,public,3,yes,0.89
6dfb21d9-43d1-44f6-a2d0-d986868dc4ea,"U: someone is trying to get in in public... | U: I think I'm in danger in public, I’m not sure | A: Do you need immediate help? | U: I'm getting scared...",emergency,high,0.9,public,3,yes,0.85
62be878b-2855-45d9-a00f-ccdcfdab3bd0,"U: I’m not safe right now, I don’t know | A: Do you need immediate help? | U: I hear something outside with my partner | U: I think I'm in danger with my partner",emergency,high,0.9,relationship,3,yes,0.94
7eb1946e-1b76-40a1-81f2-2490d216d0ec,"U: someone is trying to get in with my partner, i’m not sure | A: I'm listening. | U: please help me with my partner | A: I'm concerned. Is someone with you? | U: I think I'm in danger, I tried to ignore it | A: I'm concerned. Is someone with you? | U: something feels wrong with my partner | A: What happened next? | U: I hear something outside, I tried to ignore it...",emergency,high,1.0,relationship,5,yes,0.82
32a02d05-5367-47d7-8caa-6433ba27de5f,"U: I hear something outside in the house, I tried to ignore it | A: I'm listening. | U: someone is trying to get in | U: i'm getting scared | A: Can you explain a bit more? | U: I think I'm in danger in the house, I tried to ignore it | U: something feels wrong, I’m not sure",emergency,high,1.0,domestic,5,yes,0.95
d1069cd0-c4a4-4f76-a1c8-e4f58950cbcd,U: please help me | A: Do you need immediate help? | U: I hear something outside with my partner | A: Can you explain a bit more? | U: I feel like something bad is about to happen,emergency,high,0.9,relationship,3,yes,0.9
012e5c69-cf7d-4474-930b-13e442c90ef9,"U: I hear something outside, I’m not sure | A: I'm listening. | U: someone is trying to get in | U: please help me, maybe i’m overthinking",emergency,high,0.9,unknown,3,yes,0.81
9debf24b-4dd6-49f2-b87c-e822b9053f89,"U: I’m not safe right now | A: Do you need immediate help? | U: I'm getting scared | U: I hear something outside, it’s just weird | A: I'm listening. | U: I feel like something bad is about to happen outside, I’m not sure...",emergency,high,0.95,public,4,yes,0.87
a69b2f39-e5cc-4834-a98c-8d4e5f39cb40,"U: I feel like something bad is about to happen | A: What happened next? | U: someone is trying to get in outside | A: Can you explain a bit more? | U: something feels wrong, I don’t know",emergency,high,0.9,public,3,yes,0.91
238e9e24-d90b-42c1-978e-e7a69b56b637,U: I’m not safe right now... | A: I'm concerned. Is someone with you? | U: someone is trying to get in in public | U: I hear something outside in public | A: What happened next? | U: I feel like something bad is about to happen in public | A: I'm listening. | U: something feels wrong in public | U: I think I'm in danger,emergency,high,1.0,public,6,yes,0.92
85679da2-45bb-457c-b47a-3fb7042e28c4,"U: I’m not safe right now, maybe I’m overthinking... | U: I feel like something bad is about to happen in public | A: I'm listening. | U: I hear something outside, maybe I’m overthinking | U: something feels wrong...",emergency,high,0.95,public,4,yes,0.78
5232d3dd-3a00-4c95-8a07-3729ddb5b58e,"U: I feel like something bad is about to happen, maybe I’m overthinking... | A: I'm listening. | U: i’m not safe right now, i’m not sure | A: That sounds serious. Are you safe right now? | U: i hear something outside | A: I'm listening. | U: please help me | A: Do you need immediate help? | U: something feels wrong | A: What happened next? | U: someone is trying to get in, i don’t know",emergency,high,1.0,unknown,6,yes,0.91
9c8283cd-1aef-49a2-b325-f0f8373c77b2,"U: someone is trying to get in, I don’t know | U: i'm getting scared | A: I'm listening. | U: i feel like something bad is about to happen, i tried to ignore it... | U: I think I'm in danger... | A: I'm concerned. Is someone with you? | U: I hear something outside, maybe I’m overthinking | A: I'm listening. | U: something feels wrong, I tried to ignore it",emergency,high,1.0,unknown,6,yes,0.87
9d342ef7-fbf6-4e87-aa5f-3f7136871ff5,"U: I'm getting scared | A: What happened next? | U: someone is trying to get in with my family, maybe I’m overthinking | A: Can you explain a bit more? | U: something feels wrong",emergency,high,0.9,family,3,yes,0.84
71cfe339-81c8-4d46-8291-7ca608fbb7aa,"U: something feels wrong | U: please help me with my family | A: I'm concerned. Is someone with you? | U: I’m not safe right now with my family, I’m not sure | A: Do you need immediate help? | U: i hear something outside",emergency,high,0.95,family,4,yes,0.85
5df9c377-3c94-43e8-887d-b317f9c3edd2,"U: I think I'm in danger, I’m not sure | A: That sounds serious. Are you safe right now? | U: something feels wrong | U: someone is trying to get in | A: I'm listening. | U: I hear something outside, it’s just weird | U: I’m not safe right now, it’s just weird | A: That sounds serious. Are you safe right now? | U: i'm getting scared, i don’t know",emergency,high,1.0,domestic,6,yes,0.94
04c5f3aa-4726-4340-95ac-d812f80166cb,"U: something feels wrong at home | U: i think i'm in danger at home, i’m not sure... | U: I'm getting scared at home | U: please help me, maybe I’m overthinking | A: Do you need immediate help? | U: someone is trying to get in at home | A: What happened next? | U: i’m not safe right now",emergency,high,1.0,domestic,6,yes,0.85
7d55e482-cbd9-4ff0-b57f-8996c73f937b,"U: please help me, i don’t know... | U: I think I'm in danger, I’m not sure | A: That sounds serious. Are you safe right now? | U: i’m not safe right now | A: I'm concerned. Is someone with you? | U: I'm getting scared | A: I'm listening. | U: I hear something outside | U: I feel like something bad is about to happen...",emergency,high,1.0,domestic,6,yes,0.87
236b780c-6971-4600-ac90-301fca0b2cd0,"U: i hear something outside | A: Can you explain a bit more? | U: I’m not safe right now, it’s just weird | U: someone is trying to get in with my family, I tried to ignore it | A: Can you explain a bit more? | U: something feels wrong",emergency,high,0.95,family,4,yes,0.84
bf7bb808-f396-481d-9f02-1b8652a89f8b,"U: please help me, I don’t know | A: That sounds serious. Are you safe right now? | U: someone is trying to get in outside, I tried to ignore it | A: I'm listening. | U: I think I'm in danger outside | A: I'm concerned. Is someone with you? | U: I'm getting scared, I don’t know",emergency,high,0.95,public,4,yes,0.88
a0721141-1cc1-4d1f-81bf-f9aed9f9f277,"U: I hear something outside in public, it’s just weird | A: Can you explain a bit more? | U: I feel like something bad is about to happen in public | A: What happened next? | U: please help me, it’s just weird",emergency,high,0.9,public,3,yes,0.78
8185ede1-5b6d-40ac-9a51-2c5986c7e8e7,U: I’m not safe right now | A: I'm concerned. Is someone with you? | U: please help me | A: Do you need immediate help? | U: someone is trying to get in at home,emergency,high,0.9,domestic,3,yes,0.84
8024ac97-f4b0-426e-bcc5-c2a756973760,"U: I think I'm in danger, I tried to ignore it | U: I hear something outside, I’m not sure | A: I'm listening. | U: something feels wrong at home | U: please help me at home, maybe I’m overthinking | A: I'm concerned. Is someone with you? | U: someone is trying to get in, it’s just weird",emergency,high,1.0,domestic,5,yes,0.79
74ee815c-214a-40aa-93aa-82d0c5c83e67,"U: someone is trying to get in, it’s just weird | A: Can you explain a bit more? | U: something feels wrong... | A: I'm listening. | U: I hear something outside in public, I’m not sure | A: I'm listening. | U: I'm getting scared in public, I don’t know... | A: What happened next? | U: please help me, it’s just weird... | U: i think i'm in danger in public",emergency,high,1.0,public,6,yes,0.89
a0ae87c4-d52c-4e77-8492-793d39abc800,"U: I think I'm in danger with my family, I tried to ignore it | A: That sounds serious. Are you safe right now? | U: something feels wrong | A: I'm listening. | U: i feel like something bad is about to happen with my family | A: What happened next? | U: please help me with my family, I don’t know...",emergency,high,0.95,family,4,yes,0.88
8cf9763c-2b70-4563-a96d-4205b028c9e6,"U: I feel like something bad is about to happen | A: What happened next? | U: please help me | A: I'm concerned. Is someone with you? | U: i’m not safe right now | A: Do you need immediate help? | U: something feels wrong | A: I'm listening. | U: i hear something outside | A: Can you explain a bit more? | U: someone is trying to get in, i’m not sure",emergency,high,1.0,unknown,6,yes,0.76
bf46c392-4d48-499a-9cf7-8626d367ce84,"U: I feel like something bad is about to happen, I don’t know... | A: Can you explain a bit more? | U: please help me, I don’t know | U: I think I'm in danger | U: i'm getting scared | A: I'm listening. | U: i hear something outside, i don’t know",emergency,high,1.0,family,5,yes,0.86
5219d3f7-2adf-4f15-a69b-7e5f0bb386d4,"U: something feels wrong, I tried to ignore it... | A: What happened next? | U: someone is trying to get in with my family | A: I'm listening. | U: i'm getting scared with my family, i don’t know",emergency,high,0.9,family,3,yes,0.94
a38daa9c-67e0-43aa-a185-fe1ec414237d,"U: please help me outside, i’m not sure | A: That sounds serious. Are you safe right now? | U: I feel like something bad is about to happen outside | U: I'm getting scared outside, it’s just weird",emergency,high,0.9,public,3,yes,0.82
cd4c8b38-69ff-4466-afc9-1bc3ed2da2a4,"U: something feels wrong | A: Can you explain a bit more? | U: I hear something outside | U: please help me | A: That sounds serious. Are you safe right now? | U: I’m not safe right now | A: That sounds serious. Are you safe right now? | U: I'm getting scared, maybe I’m overthinking",emergency,high,1.0,unknown,5,yes,0.86
10f63418-2c2c-4387-b361-6e99b94ecf30,"U: please help me, I don’t know... | A: I'm concerned. Is someone with you? | U: someone is trying to get in, I tried to ignore it | A: I'm listening. | U: i hear something outside | U: I think I'm in danger at home, I’m not sure | A: I'm concerned. Is someone with you? | U: i feel like something bad is about to happen at home, maybe i’m overthinking... | U: I'm getting scared, I tried to ignore it",emergency,high,1.0,domestic,6,yes,0.91
307f2ba8-bcaa-4952-aa16-0d8203a68769,"U: I hear something outside... | A: What happened next? | U: I think I'm in danger | U: I'm getting scared, maybe I’m overthinking | A: I'm listening. | U: I’m not safe right now with my family | A: I'm concerned. Is someone with you? | U: someone is trying to get in with my family",emergency,high,1.0,family,5,yes,0.91
93a82f98-4e4e-4afe-bc2a-22c82f1980e8,"U: please help me | U: I feel like something bad is about to happen with my family, maybe I’m overthinking... | A: I'm listening. | U: I'm getting scared... | U: someone is trying to get in | U: i’m not safe right now | A: That sounds serious. Are you safe right now? | U: I think I'm in danger",emergency,high,1.0,family,6,yes,0.94
f59464a2-9e10-4a80-a723-cf747db4e1db,"U: I hear something outside | U: I’m not safe right now, I tried to ignore it | U: I'm getting scared | U: someone is trying to get in in the house | A: Can you explain a bit more? | U: i think i'm in danger, maybe i’m overthinking | A: I'm concerned. Is someone with you? | U: something feels wrong in the house",emergency,high,1.0,domestic,6,yes,0.78
561c0e62-8024-418b-b8c1-d8d55d82354e,U: something feels wrong | A: What happened next? | U: I hear something outside | A: What happened next? | U: i’m not safe right now,emergency,high,0.9,domestic,3,yes,0.95
18a3272f-f453-4ec8-9efc-2527590f8fe5,"U: something feels wrong | A: Can you explain a bit more? | U: I think I'm in danger, I tried to ignore it... | U: please help me | U: I'm getting scared | U: I’m not safe right now, I’m not sure...",emergency,high,1.0,family,5,yes,0.76
8bdc48ed-6b47-4f61-a7bc-f444792a0fe0,"U: I feel like something bad is about to happen | U: please help me... | U: someone is trying to get in, I’m not sure | U: I think I'm in danger | A: I'm concerned. Is someone with you? | U: I'm getting scared, it’s just weird",emergency,high,1.0,unknown,5,yes,0.88
3f84adf5-223b-4214-8871-816b13b4e0f1,"U: someone is trying to get in | A: What happened next? | U: I feel like something bad is about to happen at home | A: What happened next? | U: please help me at home, it’s just weird... | U: I hear something outside | A: I'm listening. | U: i'm getting scared at home, i don’t know",emergency,high,1.0,domestic,5,yes,0.83
e4828f6a-d5e5-46fe-8a04-bfea71298164,"U: I hear something outside, I don’t know | A: Can you explain a bit more? | U: someone is trying to get in | A: I'm listening. | U: I'm getting scared | U: i think i'm in danger...",emergency,high,0.95,unknown,4,yes,0.93
763849d4-b654-4b19-8842-5ba3984fa995,"U: I hear something outside, I don’t know | U: I’m not safe right now | A: Do you need immediate help? | U: please help me in the house | A: I'm concerned. Is someone with you? | U: i feel like something bad is about to happen in the house, i don’t know | A: Can you explain a bit more? | U: something feels wrong, i’m not sure",emergency,high,1.0,domestic,5,yes,0.84
2dbb64a7-220f-47c1-9ac6-0cd90d4031a3,U: something feels wrong | U: please help me... | U: i hear something outside | U: I'm getting scared,emergency,high,0.95,unknown,4,yes,0.83
989015c1-211f-4ded-bfa4-576dfe5d63f5,"U: I’m not safe right now, I tried to ignore it | A: That sounds serious. Are you safe right now? | U: I feel like something bad is about to happen, it’s just weird | A: Can you explain a bit more? | U: something feels wrong | U: I think I'm in danger | A: I'm concerned. Is someone with you? | U: I hear something outside | U: someone is trying to get in with my family, maybe I’m overthinking",emergency,high,1.0,family,6,yes,0.87
a9a51a11-7051-4984-b0f3-e33209417c37,"U: I hear something outside outside | A: I'm listening. | U: something feels wrong | A: Can you explain a bit more? | U: please help me outside, I’m not sure | A: Do you need immediate help? | U: i'm getting scared outside... | U: I think I'm in danger outside, I tried to ignore it | A: I'm concerned. Is someone with you? | U: someone is trying to get in",emergency,high,1.0,public,6,yes,0.87
76638070-02f3-4d84-b981-cfb934dacbce,"U: I’m not safe right now | A: That sounds serious. Are you safe right now? | U: something feels wrong | A: Can you explain a bit more? | U: I feel like something bad is about to happen, I’m not sure",emergency,high,0.9,unknown,3,yes,0.75
9f7e9b29-36b5-4856-8810-109220ca29ae,"U: I'm getting scared | U: I hear something outside in the house, I’m not sure | A: I'm listening. | U: please help me",emergency,high,0.9,domestic,3,yes,0.9
b756666b-afef-40c3-8214-5c6fbb178cb7,"U: please help me | A: I'm concerned. Is someone with you? | U: I think I'm in danger with my family | A: That sounds serious. Are you safe right now? | U: I'm getting scared with my family, it’s just weird | A: Can you explain a bit more? | U: I hear something outside | A: Can you explain a bit more? | U: I’m not safe right now | A: Do you need immediate help? | U: I feel like something bad is about to happen with my family",emergency,high,1.0,family,6,yes,0.77
55915eca-4375-4264-bab1-26afc8b761e9,"U: someone is trying to get in in the house | U: I feel like something bad is about to happen, it’s just weird | A: What happened next? | U: I’m not safe right now | U: something feels wrong in the house, maybe I’m overthinking",emergency,high,0.95,domestic,4,yes,0.83
d846b453-f149-4b2b-86fd-d713c09b586a,"U: please help me at home | A: I'm concerned. Is someone with you? | U: I think I'm in danger at home, I don’t know | A: Do you need immediate help? | U: I hear something outside at home",emergency,high,0.9,domestic,3,yes,0.84
55c35c4e-eb15-430b-85d7-9caa29930e59,U: someone is trying to get in... | U: something feels wrong in the house | U: I'm getting scared,emergency,high,0.9,domestic,3,yes,0.81
1ad7ae54-bab3-4964-95e6-6908fddb6f71,"U: I feel like something bad is about to happen, I’m not sure | A: I'm listening. | U: I'm getting scared, I’m not sure | A: I'm listening. | U: I hear something outside with my family | A: Can you explain a bit more? | U: something feels wrong | A: Can you explain a bit more? | U: please help me, I don’t know",emergency,high,1.0,family,5,yes,0.89
dda58ee0-6a06-4b9e-9382-d8ae6d45f826,"U: I feel like something bad is about to happen, I don’t know | U: someone is trying to get in with my family | A: What happened next? | U: something feels wrong, I tried to ignore it | U: please help me...",emergency,high,0.95,family,4,yes,0.95
1146629c-8f7d-449c-81d0-bebf1944983b,"U: someone is trying to get in, i don’t know | U: I'm getting scared, maybe I’m overthinking | A: What happened next? | U: i think i'm in danger",emergency,high,0.9,unknown,3,yes,0.88
4bef61d1-dbd4-47be-8ad1-e8c7d65bb1ea,"U: please help me at home | A: Do you need immediate help? | U: I hear something outside | A: Can you explain a bit more? | U: something feels wrong at home, it’s just weird | A: I'm listening. | U: I think I'm in danger at home | U: someone is trying to get in at home | A: What happened next? | U: I’m not safe right now, I’m not sure",emergency,high,1.0,domestic,6,yes,0.77
70c9a3fa-3a93-49e7-adba-aff0f0478755,"U: i'm getting scared, it’s just weird | A: Can you explain a bit more? | U: I’m not safe right now... | A: Do you need immediate help? | U: something feels wrong, I tried to ignore it | A: What happened next? | U: please help me | A: I'm concerned. Is someone with you? | U: I think I'm in danger",emergency,high,1.0,unknown,5,yes,0.82
f77e6020-2efb-4a8e-b127-3e00b1c00358,"U: someone is trying to get in | A: What happened next? | U: i think i'm in danger | A: Do you need immediate help? | U: i’m not safe right now, maybe i’m overthinking | A: Do you need immediate help? | U: something feels wrong | A: I'm listening. | U: I feel like something bad is about to happen...",emergency,high,1.0,unknown,5,yes,0.82
a8222cd5-014c-44cf-aeb9-e2b7c9999185,"U: I think I'm in danger | A: That sounds serious. Are you safe right now? | U: I'm getting scared, I tried to ignore it | A: Can you explain a bit more? | U: I feel like something bad is about to happen in the house, I’m not sure | A: Can you explain a bit more? | U: I’m not safe right now in the house",emergency,high,0.95,domestic,4,yes,0.76
cacdca85-d984-457b-bf1b-6de31660e0a8,"U: please help me with my partner, maybe I’m overthinking | U: i feel like something bad is about to happen | U: I’m not safe right now, I tried to ignore it | A: I'm concerned. Is someone with you? | U: I hear something outside with my partner | A: Can you explain a bit more? | U: I think I'm in danger with my partner, it’s just weird...",emergency,high,1.0,relationship,5,yes,0.87
7a9efbee-881e-427b-923c-2d2fd5acfec4,"U: I feel like something bad is about to happen with my partner, it’s just weird | A: I'm listening. | U: I hear something outside with my partner, maybe I’m overthinking | U: something feels wrong",emergency,high,0.9,relationship,3,yes,0.94
